article_id,outlet,sentence,mention,label,probability
11,NYT,"Starting with the day he descended the long escalator in Trump Tower in June 2015 to begin a quest almost no one thought would succeed, Mr. Trump laid out an agenda of tax cuts – modest for families, and sharp for businesses – that he argued would be the stimulus a sluggish economy needs.",Trump,positive,0.7906
11,NYT,"While privatization is hardly a new idea, Mr. Trump has described an approach few have ever tried before – and it is far from clear how it would work.",Trump,neutral,0.4879
11,NYT,"In Mr. Trump, Professor Allison sees a revolution in approach reminiscent of the 1828 election of Andrew Jackson, another populist who rode to power rebelling against what amounted to America’s first Establishment.",Trump,positive,0.6896
11,NYT,"“My God,” Professor Allison said on Tuesday night, as the results veered toward Mr. Trump.",Trump,neutral,0.8247
12,NYT,"OTTAWA — The move-to-Canada memes started spreading in earnest shortly after Donald J. Trump looked increasingly likely to win Florida: “Election Night Starter Kit,” read a post on Instagram, above photos of United States passports and an Air Canada plane.",Donald J. Trump,positive,0.6945
12,NYT,"On the other side of the border, Canadians reacted to Mr. Trump’s election win with concerns of their own, even anxiety, but also a whiff of pride.",Trump,positive,0.8489
12,NYT,Now the Canadian government must plan for a future where the differences between Mr. Trudeau and Mr. Trump will probably go far beyond style.,Trump,negative,0.4997
12,NYT,"During the presidential campaign, Mr. Trump rejected action to mitigate climate change while Mr. Trudeau has made it a priority, including setting minimum national carbon taxes.",Trump,negative,0.9397
12,NYT,"While Mr. Trudeau caught the world’s attention by fulfilling a promise to admit 25,000 refugees from Syria, Mr. Trump has proposed closing the United States’ doors to them.",Trump,negative,0.5593
12,NYT,And Mr. Trump has argued that America’s allies should increase their military spending at a time when Mr. Trudeau is backing away from combat roles for Canada in favor of United Nations peacekeeping missions.,Trump,positive,0.6287
12,NYT,"For a country with an economy that depends heavily on exports to the United States, the most worrying uncertainty for Canada involves Mr. Trump’s protectionist trade stance and his vow to renegotiate the North American Free Trade Agreement.",Trump,negative,0.9737
12,NYT,"While Mr. Trump’s attacks on Nafta have mostly been aimed at Mexico, the pact, and the agreement between Canada and the United States that it incorporated, effectively left much of Canada’s industry largely producing for export.",Trump,negative,0.9326
12,NYT,"Mark Warner, a trade lawyer in Toronto, said that while it was unclear what Mr. Trump had in mind for Nafta, he feared that a Trump administration would rekindle old trade battles with Canada.",Trump,negative,0.8913
12,NYT,"Mark Warner, a trade lawyer in Toronto, said that while it was unclear what Mr. Trump had in mind for Nafta, he feared that a Trump administration would rekindle old trade battles with Canada.",Trump,negative,0.8913
12,NYT,"In particular, he said he expected Mr. Trump to promote “Buy America” clauses in government infrastructure projects that would shut out Canadian companies — a violation of Nafta.",Trump,positive,0.7109
12,NYT,"“As a gay, liberal, health care-loving Canadian, most of my friends thought I was crazy to be supporting Trump,” Ashley MacIsaac, who is perhaps Canada’s most famous fiddle player, said in an email.",Trump,positive,0.729
12,NYT,If Trump Wins .,Trump,positive,0.5203
12,NYT,"Andrew Griffith, a former director general of the citizenship and multiculturalism branch of Canada’s immigration department, said most of those suggesting they would leave because of Mr. Trump would not qualify as refugees and would have to go through a system that rates them based on factors such as education and job skills.",Trump,negative,0.8895
13,NYT,"Whether or not Donald J. Trump follows through on his campaign pledges to diminish or possibly abandon American commitments to security alliances such as NATO, his election victory forces nations around the world to begin preparing for the day they can no longer count on the American-backed order.",Donald J. Trump,negative,0.9156
13,NYT,"This creates a danger that derives less from Mr. Trump’s words, which are often inconsistent or difficult to parse, than from the inability to predict his actions or how other states might respond to them.",Trump,negative,0.9804
13,NYT,"That uncertainty puts pressure on allies and adversaries alike to position themselves, before Mr. Trump even takes office, for a world that could be on the verge of losing one of its longest-standing pillars of stability.",Trump,negative,0.6705
13,NYT,"Mr. Trump’s election comes at a moment when rising powers are already pushing against the American-led order: China in Asia, Iran in the Middle East, and particularly Vladimir V. Putin’s Russia in Europe.",Trump,neutral,0.6891
13,NYT,"Allies in Europe or Asia, suddenly considering the prospect of facing a hostile power alone, cannot wait to see whether Mr. Trump means what he says, Mr. Goldgeier said, adding that they “will have to start making alternate plans now.”",Trump,negative,0.8209
13,NYT,"As Donald J. Trump began to solidify his path to the presidency on Tuesday night, international markets fell sharply.",Donald J. Trump,positive,0.6545
13,NYT,"Over the past year, I have been asking policy experts to evaluate Mr. Trump’s likely foreign policy, and they have consistently given me the same answer: They are unable to stitch Mr. Trump’s rambling speeches and scant white papers into a coherent worldview.",Trump,negative,0.9406
13,NYT,"Over the past year, I have been asking policy experts to evaluate Mr. Trump’s likely foreign policy, and they have consistently given me the same answer: They are unable to stitch Mr. Trump’s rambling speeches and scant white papers into a coherent worldview.",Trump,negative,0.9396
13,NYT,The difficulty of predicting Mr. Trump’s foreign policy could create other forms of destabilizing uncertainty.,Trump,negative,0.746
13,NYT,"Asked about the international agreement to restrict Iran’s nuclear program , Daryl G. Kimball, director of the Arms Control Association, said it was unclear to him — and most likely to Middle Eastern leaders — whether Mr. Trump “would deliberately or inadvertently take actions that unravel that agreement.”",Trump,negative,0.9793
13,NYT,"Because Middle Eastern countries would so struggle to predict or plan around Mr. Trump’s Iran policies, and because he seems thus far unlikely to win over European leaders whom he has insulted from the campaign trail, Mr. Kimball said, “the future of the Iran deal is now in greater jeopardy.”",Trump,negative,0.9848
13,NYT,"Mr. Trump’s threats to withdraw American troops from the country, and North Korea’s growing nuclear and missile programs, “could be a tipping point,” Mr. Kimball said.",Trump,negative,0.9651
13,NYT,"“If you’re in the Baltics, you now have no idea whether you can count on the U.S. if Putin makes a move,” Mr. Goldgeier said, referring to Mr. Trump’s suggestions that he might not fulfill American treaty obligations to defend a NATO ally such as Estonia from Russian aggression.",Trump,negative,0.857
13,NYT,"Mr. Goldgeier said it was impossible to predict what precisely would happen, because Mr. Trump’s plans are broadly unknown and because it is difficult to guess how the world would meet drastic changes in the American role.",Trump,negative,0.8047
13,NYT,"Mostly, we know what he opposes: “There’s no indication that Donald Trump wants to continue the kind of foreign policy that the U.S. has followed since World War II,” he said.",Donald Trump,negative,0.9335
14,NYT,"Then, early on Wednesday, it watched as Donald J. Trump became the next American president: a man whose central campaign promises included building a wall between the two countries, upending decades-old trade deals and deporting millions of Mexican immigrants.",Donald J. Trump,positive,0.7788
14,NYT,"For months, Mexico watched the campaign with a mix of fear and bemusement , forced to stare down a raw undercurrent of American vitriol unleashed by Mr. Trump’s candidacy.",Trump,negative,0.9454
14,NYT,"Mr. Trump’s vow to renegotiate the North American Free Trade Agreement could greatly affect Canada, too.",Trump,negative,0.7748
14,NYT,"In particular, he said, he expects Mr. Trump to promote “Buy America” clauses in government infrastructure projects that would shut out Canadian companies — a violation of Nafta.",Trump,positive,0.6969
14,NYT,"Canadians reacted to Mr. Trump’s election with concern, even anxiety, but also a whiff of pride.",Trump,neutral,0.4659
14,NYT,"Move-to-Canada memes started spreading as Mr. Trump looked increasingly likely to win Florida: “Election Night Starter Kit,” read a post on Instagram, above photos of United States passports and an Air Canada plane.",Trump,positive,0.8107
14,NYT,"In Mexico City, the vote felt like something else entirely: a validation of Mr. Trump’s hostile remarks about Mexican immigrants, and a broad statement of disrespect.",Trump,negative,0.9841
14,NYT,"Mr. Trump has been among the most powerful forces at play in Mexico this year, infuriating citizens of all stripes and even government officials with his anti-Mexican campaign.",Trump,negative,0.9803
14,NYT,"Anger surged when the Mexican president, Enrique Peña Nieto, invited Mr. Trump to visit Mexico , an offer the candidate accepted.",Trump,neutral,0.8134
14,NYT,"Now, it turns out Mr. Peña Nieto was right: Mr. Trump was not simply a candidate who could be ignored.",Trump,positive,0.4585
14,NYT,"In a series of Twitter posts on Wednesday morning, Mr. Peña Nieto congratulated “the people of the United States for their electoral process” and reiterated his willingness to work with Mr. Trump “in favor of the bilateral relationship.”",Trump,positive,0.8518
14,NYT,Mr. Trump has promised to build a wall between the two countries and make Mexico pay for it.,Trump,positive,0.7628
14,NYT,"Mr. Trump argued that Mexico was the outsize beneficiary of Nafta, while American workers suffered job losses and stagnant wages, an argument that played well with segments of the American electorate.",Trump,neutral,0.5249
14,NYT,"While Mexico is the second-largest destination for American goods, giving it some leverage in responding to actions taken by Mr. Trump, the countries have “a very asymmetrical relationship,” Mr. Castañeda said, meaning that in the end, there is little Mexico can do to apply pressure.",Trump,neutral,0.5187
14,NYT,But an economic crisis could also turn into a migration crisis — exactly what Mr. Trump has campaigned for months to halt.,Trump,negative,0.5688
14,NYT,Some were confident that Mr. Trump’s hostile talk as a candidate would ebb when he took office.,Trump,negative,0.9491
14,NYT,"On trade, Mr. Riva Palacio argued that business groups and governors who supported Mr. Trump, including Gov. Greg Abbott of Texas, would impress upon him the importance of remaining in Nafta.",Trump,positive,0.8318
14,NYT,"As for the wall Mr. Trump has vowed to build, “it will be very difficult for Donald Trump to obtain the budget,” he said.",Trump,negative,0.851
14,NYT,"As for the wall Mr. Trump has vowed to build, “it will be very difficult for Donald Trump to obtain the budget,” he said.",Donald Trump,negative,0.8522
14,NYT,"He argued that, ultimately, economics would temper Mr. Trump’s policies toward Mexico.",Trump,negative,0.5712
14,NYT,"But he added that with the House of Representatives and the Senate remaining under Republican control , Mr. Trump’s victory signaled an ideological realignment that had not occurred in the United States since the election of President Ronald Reagan.",Trump,positive,0.9121
15,NYT,"It will take weeks or months to fully parse Donald J. Trump’s upset presidential victory, but his campaign was driven, at least in part, by the dramatic rise of a new kind of white populism.",Donald J. Trump,negative,0.8526
15,NYT,"It has fueled turmoil in the United States and Europe, including not just Mr. Trump’s election to the presidency, but Britain’s vote in June to leave the European Union and the rise of anti-immigrant, populist political parties across much of Continental Europe.",Trump,negative,0.9297
15,NYT,"Just as Mr. Kaufmann’s research suggests, those places turned out to be strongholds of support for Mr. Trump, who has promised to build a wall along the border with Mexico and to begin mass deportations of undocumented immigrants.",Trump,positive,0.6939
15,NYT,"When they are scared, they seek out strongman leaders and support harsh, punitive policies against immigrants and other outsiders — much as Mr. Trump has done.",Trump,negative,0.8026
15,NYT,"Mr. Trump has played on those fears, declaring falsely during his campaign that America’s homicide rate was at its highest level in 45 years.",Trump,negative,0.9877
15,NYT,"Although the boundaries of whiteness have always been blurry, they have traditionally excluded many who had white skin, including Jews, who were the targets of anti-Semitic attacks from many of Mr. Trump’s supporters during the campaign.",Trump,negative,0.8752
15,NYT,"That can feel like a deeply painful loss, which perhaps explains why Mr. Trump has enjoyed consistently strong support in heavily white areas where children are likely to be less well off than their parents.",Trump,positive,0.8545
15,NYT,That backlash fueled Mr. Trump’s candidacy.,Trump,negative,0.5448
18,Fox News,"President-Elect Donald Trump to American People: “Spectacular Things” Headed Your Way
Following his Oval Office sit-down, President-elect Trump spent his afternoon with Congressional leadership.",Donald Trump,positive,0.8768
18,Fox News,"President-Elect Donald Trump to American People: “Spectacular Things” Headed Your Way
Following his Oval Office sit-down, President-elect Trump spent his afternoon with Congressional leadership.",Trump,positive,0.878
18,Fox News,"FOX’s�Jared Halpern has more from the Capitol:
President-elect Trump emerged from a meeting with House Speaker Paul Ryan, promising to work rapdily on a legislative agenda that will include health care, immigration and taxes:
(President-elect Trump) “I think we’re going to do some absolutely spectacular things for the American people.”
Speaker Ryan offered the President-elect a look at the inaugural platform being constructed where Mr. Trump will be sworn-in next year.",Trump,positive,0.8381
18,Fox News,"FOX’s�Jared Halpern has more from the Capitol:
President-elect Trump emerged from a meeting with House Speaker Paul Ryan, promising to work rapdily on a legislative agenda that will include health care, immigration and taxes:
(President-elect Trump) “I think we’re going to do some absolutely spectacular things for the American people.”
Speaker Ryan offered the President-elect a look at the inaugural platform being constructed where Mr. Trump will be sworn-in next year.",Trump,positive,0.8349
18,Fox News,"FOX’s�Jared Halpern has more from the Capitol:
President-elect Trump emerged from a meeting with House Speaker Paul Ryan, promising to work rapdily on a legislative agenda that will include health care, immigration and taxes:
(President-elect Trump) “I think we’re going to do some absolutely spectacular things for the American people.”
Speaker Ryan offered the President-elect a look at the inaugural platform being constructed where Mr. Trump will be sworn-in next year.",Trump,positive,0.8381
19,CNN,"In Donald Trump’s America, undocumented immigrants will be deported en masse, Arab Americans will be racially profiled and the United States will “bomb the s— out of ISIS.”",Donald Trump,negative,0.5602
19,CNN,"In Trump’s America, foreign Muslims will be banned from the US, Syrian refugees sent back to their war-torn country and free trade agreements torn to shreds.",Trump,neutral,0.6947
19,CNN,"In Trump’s America, the US attorney general will push to indict the president’s general election rival.",Trump,neutral,0.8553
19,CNN,"But with many of his more extreme proposals opposed even by some Republicans in Congress, Trump will face an uphill climb to implement the very proposals that drew his most ardent supporters to his insurgent campaign.",Trump,negative,0.9387
19,CNN,"Should he succeed, though, in implementing the policies that carried him to victory in the Republican primaries and ultimately the general election, Trump would usher in a radical reimagining of the United States from its laws to its values.",Trump,positive,0.911
19,CNN,"Trump’s very election broke a set of barriers, becoming the first billionaire president and the first to have never before served in public office or the military.",Trump,positive,0.8661
19,CNN,"Beyond his businessman credo, it seems voters were most drawn to Trump’s promises to shake up Washington and implement radical change in every sector of government.",Trump,positive,0.8865
19,CNN,"Obamacare
Trump has repeatedly promised to “immediately repeal and replace” Obamacare, to start.",Trump,negative,0.4053
19,CNN,"But even with Trump in office, repealing and crafting a replacement for the law will be an arduous task in Congress, where Senate Democrats will fight the slim Republican majority’s efforts.",Trump,negative,0.728
19,CNN,It’s still unclear exactly what Trump’s replacement will look like.,Trump,neutral,0.8534
19,CNN,"Immigration
Even as Trump has unrelentingly promised at his rallies to build a wall on the US southern border with Mexico, his plan does not yet appear to have the backing of Republican Senate Majority Leader Mitch McConnell, who repeatedly dodged a question on whether he supports the wall.",Trump,negative,0.8862
19,CNN,"Trade
On trade, the Republican nominee has vowed to renegotiate or completely withdraw the US from NAFTA, the free trade agreement with Canada and Mexico that Trump has dubbed the “worst trade deal in history.”",Trump,negative,0.8407
19,CNN,"Trump’s presidency could radically alter the increasingly interconnected global economy, which has shot in the direction of more free trade, not less, in recent years.",Trump,positive,0.8965
19,CNN,"Terrorism
Trump will also seek to rethink how the US combats terrorists, tossing aside the attempts by Presidents George W. Bush and Barack Obama to bring Muslim-Americans and other Muslim countries into the fold, rather than risk alienating them.",Trump,negative,0.5704
19,CNN,"Trump has said he would seek to work with Muslim countries eager to join in the fight against ISIS, but he has also stoked Islamophobic sentiment in the US and proclaimed, “Islam hates us.”",Trump,negative,0.6679
19,CNN,"During his presidential bid, Trump called for the creation of a national database to register all Muslims living in the US, called for targeted surveillance of US mosques.",Trump,positive,0.6672
19,CNN,"Trump has since focused on his “extreme vetting” proposal, which would include a ban on individuals from terror-prone countries, though he has not outlined which countries will be included in that list.",Trump,positive,0.6873
19,CNN,Trump has at times said he is open to sending in tens of thousands of US troops and consistently vowed to “bomb the s***t out of ISIS.”,Trump,positive,0.7419
19,CNN,"Economic policy
Trump’s economic proposals have focused on tearing down government regulations he views as overly burdensome on US businesses – which would include undoing environmental protections erected under the Obama administration – and reforming the US tax code.",Trump,positive,0.6672
19,CNN,"While he has promised to keep the proposals revenue-neutral, tax policy experts have said Trump’s proposals could add billions, if not trillions, of dollars to the US debt.",Trump,negative,0.8237
19,CNN,"Ultimately, many in Washington and across the country are now wondering how much of Trump’s campaign promises will the soon-to-be president stick to once he walks into the Oval Office and the Situation Room.",Trump,negative,0.8801
19,CNN,"Beyond the campaign promises and incendiary rhetoric during his 17 months campaigning for his job as president, Trump also repeatedly touted his willingness to compromise and reach “deals.”",Trump,positive,0.655
19,CNN,"Pressed on his immigration proposals in March on Fox News, Trump offered a simple reply: “Everything is negotiable.”",Trump,neutral,0.7021
20,CNN,Donald Trump maligned these loyal citizens and promised to ban their co-religionists from the country.,Donald Trump,negative,0.9879
20,CNN,"You do get pleasers such as Sajid Tarar, founder of American Muslims for Trump.",Trump,neutral,0.8645
21,NYT,"KOTOR, Montenegro — Just over an hour after Donald J. Trump secured his stunning triumph, President Vladimir V. Putin of Russia congratulated the victor and looked forward to “constructive dialogue.”",Donald J. Trump,positive,0.8745
21,NYT,"China’s president, Xi Jinping, waited a little longer, sending Mr. Trump a similarly measured message of hope and appealing for “cooperation for mutual gain.”",Trump,positive,0.7135
21,NYT,"The election of Mr. Trump on Tuesday has presented an unexpected gift to leaders — political, spiritual and ideological — who resent the encroachment of the West and now rejoice at a result that in their eyes shows how liberal democracy produces nothing but an angry populace and wild unpredictability.",Trump,positive,0.9028
21,NYT,Mr. Trump has openly questioned some of the basic tenets of America’s role in the world.,Trump,negative,0.9506
21,NYT,"Mr. Trump’s election is a “victory for Putin by which he gains a very strong case to be made about the crisis of traditional Western democracy and its institutions,” wrote Tatyana Stanovaya, an analyst for the Center for Political Technologies, a Russian research group.",Trump,positive,0.5573
21,NYT,"For Russia, the triumph of Mr. Trump, just five months after Britain’s shock vote to leave the European Union, accelerates an unraveling of the Western order, a trend that the Kremlin has worked tirelessly to promote through disinformation and the funding of anti-establishment parties like the National Front in France.",Trump,negative,0.6894
21,NYT,"Russian politicians and analysts cheered Mr. Trump’s victory as an opportunity for Russia to extend its global influence and, possibly, shed economic sanctions imposed by the United States and Europe over Crimea and Ukraine.",Trump,positive,0.7061
21,NYT,"On Wednesday, the patriarch said he was praying for divine assistance for Mr. Trump, adding, “There’s now hope for good changes both domestically and internationally.”",Trump,positive,0.8041
21,NYT,"In the days before the election, the Chinese government, eager to point out to its citizens the advantages of one-party rule by the Communist Party, used the nastiness of the Trump vs. Clinton contest to warn about the evils of American democracy.",Trump,negative,0.8005
21,NYT,"President Xi, the head of the Communist Party, avoided mockery in his congratulatory message to Mr. Trump and emphasized that “I place great importance on the China-U.S. relationship,” while quietly advising him in coded language to stay out of China’s way.",Trump,neutral,0.5406
21,NYT,"Although Mr. Trump’s intentions remained unclear, the very uncertainties of his victory have given the Chinese leader an opportunity to pursue a number of strategic advantages across Asia, analysts said.",Trump,negative,0.737
21,NYT,"If Mr. Trump delivers on his promise to downgrade America’s traditional alliances in Asia, China will almost certainly capitalize on an American retreat by trying to push the United States aside in a region Beijing considers its natural sphere of influence.",Trump,negative,0.8659
21,NYT,"Mr. Abe had taken big political risks at home to win concessions for the trade deal, which Mr. Trump has vilified.",Trump,negative,0.9616
21,NYT,"The Trump triumph could also hold peril for Russia, where state media has for weeks presented the billionaire as a much-needed break from the supposedly Russophobic attitudes of President Obama and Hillary Clinton.",Trump,negative,0.7384
21,NYT,"In a Facebook post, Andrey Loshak, a Russian journalist, predicted that Mr. Trump’s entry to the White House would deprive the Kremlin of what has become one of its most potent political tools: blaming the Obama administration for all of Russia’s troubles.",Trump,negative,0.7261
